"interest_rate","income_ver","debt_to_income","credit_util","bankruptcy","term","issued","credit_checks"
13.58,"source_only",23.81,0.2493,0,60,"Mar2018",1
13.58,"not",17.14,0.1378,0,36,"Mar2018",0
13.59,"not",19.42,0.1158,0,60,"Jan2018",1
9.93,"not",33.36,0.1276,0,36,"Feb2018",0
10.91,"source_only",31.58,0.7094,0,36,"Jan2018",5
9.44,"source_only",14.22,0.5477,0,60,"Jan2018",0
7.97,"source_only",10.59,0.0887,0,36,"Jan2018",2
24.85,"verified",26.13,0.5047,0,60,"Feb2018",0
6.08,"not",35.13,0.1332,0,36,"Feb2018",0
9.44,"source_only",23.04,0.5375,0,36,"Jan2018",0
5.32,"not",16.21,0.0652,0,36,"Feb2018",0
15.04,"source_only",3.64,0.4052,0,60,"Feb2018",0
6.72,"source_only",6.33,0.5878,0,36,"Feb2018",0
11.98,"source_only",17.7,0.8005,0,36,"Mar2018",2
19.03,"verified",10.89,0.1165,0,36,"Jan2018",5
13.59,"not",24.2,0.7203,0,36,"Feb2018",0
10.9,"source_only",17.98,0.1557,0,60,"Mar2018",0
13.58,"source_only",16.44,0.716,0,60,"Mar2018",4
15.04,"verified",24.76,0.1777,0,36,"Mar2018",3
7.34,"source_only",12.5,0.6595,0,36,"Mar2018",1
13.58,"not",21.48,0.583,0,36,"Mar2018",1
21.45,"source_only",12.67,0.6735,0,60,"Jan2018",2
6.07,"source_only",10.54,0.5037,0,36,"Mar2018",2
10.42,"source_only",14.46,0.6499,0,36,"Jan2018",5
6.71,"not",23.48,0.6029,0,36,"Mar2018",1
7.34,"source_only",9.42,0.3419,0,36,"Mar2018",1
11.99,"source_only",19.99,0.8012,0,60,"Jan2018",0
6.72,"verified",9.51,0.1764,0,36,"Jan2018",0
13.58,"not",17.62,0.1422,0,36,"Mar2018",0
17.09,"source_only",3.45,0.0682,0,60,"Feb2018",3
6.07,"source_only",13.4,0.136,0,36,"Mar2018",0
7.96,"verified",24.6,0.2577,0,36,"Mar2018",10
9.92,"not",31.35,0.2047,0,36,"Mar2018",1
16.01,"source_only",25.05,0.2256,0,36,"Feb2018",0
11.99,"verified",14.02,0.6746,0,36,"Jan2018",1
10.9,"not",9.04,0.3569,0,36,"Mar2018",0
12.62,"not",34.43,0.1506,0,36,"Feb2018",4
16.02,"source_only",44.66,0.7797,0,36,"Jan2018",1
6.72,"not",14.76,0.0757,1,36,"Jan2018",1
14.08,"verified",14.44,0.7957,0,36,"Jan2018",0
6.07,"not",26.58,0.242,0,36,"Mar2018",1
9.43,"source_only",17.56,0.1471,0,36,"Mar2018",2
9.93,"source_only",17.93,0.1483,0,36,"Jan2018",1
10.42,"not",11.97,0.0456,0,36,"Feb2018",2
12.62,"verified",2.59,0.0283,1,36,"Feb2018",3
19.03,"verified",34.01,0.3424,0,36,"Jan2018",2
10.41,"source_only",9.03,0.1166,0,36,"Mar2018",0
7.97,"source_only",9.54,0.3465,0,36,"Jan2018",1
16.02,"source_only",19.59,0.5121,0,36,"Jan2018",2
11.98,"verified",13.9,0.1648,0,36,"Mar2018",2
10.91,"not",35.75,0.6245,0,36,"Jan2018",6
14.07,"not",22.95,0.1247,0,60,"Feb2018",1
12.62,"verified",5.28,0.8028,0,60,"Jan2018",2
11.99,"not",56.17,0.2246,0,60,"Jan2018",0
7.96,"not",13.07,0.6534,0,36,"Mar2018",0
15.05,"source_only",18.87,0.4695,1,36,"Jan2018",0
12.61,"not",19.85,0.1885,0,60,"Mar2018",2
12.61,"not",11.18,0.4964,0,60,"Mar2018",2
13.59,"not",13.67,0.6785,0,36,"Feb2018",0
11.98,"verified",55.33,0.2293,0,36,"Mar2018",2
13.58,"not",3.06,0.839,0,36,"Mar2018",0
15.05,"verified",7.85,0.7088,0,36,"Jan2018",3
10.9,"not",21.2,0.0944,0,60,"Mar2018",2
6.08,"not",15.19,0.3145,0,36,"Feb2018",2
5.32,"source_only",14.99,0.2459,0,36,"Jan2018",0
16.02,"source_only",11.76,1.0267,0,36,"Jan2018",1
9.92,"source_only",20.28,0.1178,0,36,"Feb2018",0
6.72,"not",13.01,0.3835,0,36,"Feb2018",0
9.43,"source_only",12.14,0.1351,0,36,"Mar2018",1
19.03,"source_only",30.46,0.507,0,36,"Feb2018",0
18.45,"source_only",18.61,0.3806,0,36,"Mar2018",3
5.32,"not",15.1,0.2602,0,36,"Feb2018",0
15.05,"source_only",15.23,0.0178,1,36,"Jan2018",6
9.44,"not",9.83,0.5763,1,36,"Feb2018",0
20.39,"verified",9.92,0.873,0,36,"Mar2018",1
16.01,"verified",22.12,0.5191,0,60,"Mar2018",0
20.39,"not",0.576932432432432,0.8256,0,36,"Mar2018",2
13.59,"source_only",24.7,0.5697,1,60,"Jan2018",4
16.02,"not",17.42,0.2718,0,60,"Jan2018",1
17.47,"verified",20.44,0.1248,0,36,"Mar2018",0
16.02,"verified",31.72,0.2274,0,60,"Feb2018",5
20,"not",8.9,0.677,0,36,"Feb2018",1
10.9,"not",14.48,0.1652,0,60,"Mar2018",1
26.77,"verified",26.31,0.4686,0,60,"Mar2018",2
9.93,"source_only",2.91,1.002,1,36,"Feb2018",4
6.08,"source_only",17.99,0.1658,0,60,"Jan2018",4
14.08,"not",29.26,0.165,1,60,"Feb2018",3
13.59,"not",25.1,0.6256,0,36,"Jan2018",0
6.08,"source_only",24.37,0.1242,0,36,"Jan2018",1
6.07,"verified",18.36,0.5371,0,36,"Mar2018",0
12.62,"not",9.08,0.0758,0,36,"Feb2018",1
12.62,"source_only",15.21,0.4116,1,60,"Feb2018",15
11.98,"verified",28.06,0.8596,0,36,"Mar2018",1
13.59,"source_only",17.99,0.1203,0,36,"Jan2018",1
23.88,"source_only",35.57,0.6019,0,36,"Jan2018",1
13.59,"not",13.66,0.1077,0,60,"Jan2018",1
10.9,"verified",9.32,0.8301,0,36,"Mar2018",1
9.93,"verified",6.43,0.4246,0,36,"Feb2018",1
6.08,"not",16.04,0.2003,0,36,"Feb2018",1
10.41,"source_only",5.92,0.1249,1,36,"Mar2018",1
12.62,"not",17.14,1.0433,0,36,"Jan2018",1
13.58,"source_only",22.47,0.6786,1,36,"Mar2018",3
13.58,"source_only",18.27,0.3009,0,36,"Mar2018",1
7.97,"source_only",13.51,0.7442,0,36,"Jan2018",2
10.42,"source_only",22.26,0.7834,0,36,"Feb2018",1
9.43,"not",22.82,0.6246,0,60,"Mar2018",3
10.91,"source_only",14.98,0.1615,1,36,"Jan2018",7
19.03,"source_only",22.34,0.1699,0,36,"Jan2018",3
9.44,"not",3.88,0.0066,1,36,"Jan2018",2
5.31,"verified",1.27,0.1028,0,36,"Feb2018",4
7.35,"source_only",3.02,0.3598,0,60,"Jan2018",4
26.77,"verified",11.61,0.6217,0,60,"Mar2018",3
25.82,"source_only",24.2,0.1189,0,60,"Jan2018",1
10.91,"not",9.41,0.8279,0,36,"Feb2018",1
18.06,"verified",10.47,0.975,0,36,"Feb2018",0
14.08,"source_only",6.93,0.6692,0,36,"Jan2018",2
12.61,"not",50.51,0.2964,0,60,"Mar2018",0
9.44,"source_only",21.17,0.1439,0,60,"Feb2018",0
21.85,"source_only",7.13,0.1721,0,60,"Mar2018",2
7.96,"source_only",1,0.3574,0,36,"Mar2018",3
10.42,"source_only",6.46,0.8675,1,36,"Jan2018",1
16.02,"source_only",24.19,0.2628,0,36,"Feb2018",10
12.61,"verified",36.54,0.287,0,36,"Mar2018",1
13.59,"source_only",26.16,0.6544,0,36,"Jan2018",4
20,"verified",26.73,0.5334,0,60,"Jan2018",7
20,"verified",9.41,0.1157,0,60,"Jan2018",2
15.04,"source_only",18.73,0.4367,0,36,"Mar2018",1
18.45,"not",35.44,1.1193,0,60,"Mar2018",0
16.01,"source_only",9.09,0.5479,0,36,"Mar2018",1
12.61,"not",6.58,0.0186,0,60,"Mar2018",1
23.88,"not",26.86,0.6761,0,60,"Feb2018",6
15.04,"source_only",29.28,0.7329,0,36,"Feb2018",0
6.72,"source_only",16.74,0.6203,1,36,"Mar2018",3
10.41,"source_only",21.21,0.2308,0,36,"Mar2018",0
14.07,"source_only",18.94,0.2415,0,60,"Mar2018",0
6.07,"not",13.26,0.0336,0,36,"Mar2018",0
13.58,"not",8.67,0.4933,0,60,"Mar2018",1
5.31,"verified",15.86,0.0612,0,36,"Mar2018",0
17.09,"source_only",10.8,0.3035,1,60,"Jan2018",5
10.41,"source_only",9.36,0.0595,0,36,"Mar2018",3
7.34,"source_only",47.67,0.5845,0,36,"Mar2018",0
9.43,"verified",0.5510703125,0.2381,0,36,"Feb2018",1
17.09,"source_only",20.46,0.2118,0,60,"Feb2018",2
11.99,"source_only",26.96,0.5159,0,36,"Jan2018",6
5.31,"not",9.42,0.4318,0,36,"Mar2018",3
14.08,"not",39.39,0.4331,0,36,"Jan2018",3
28.72,"verified",25.28,0.2774,0,60,"Jan2018",0
5.31,"not",0.83,0.005,0,36,"Mar2018",0
13.58,"source_only",11.97,0.3947,0,60,"Feb2018",0
7.96,"source_only",10.81,0.4558,0,36,"Feb2018",0
6.08,"not",19.16,0.3017,0,36,"Jan2018",1
10.42,"verified",59.71,0.5524,0,36,"Feb2018",0
9.44,"not",20.7,0.6267,0,60,"Jan2018",2
10.91,"verified",1.16,0.0677,0,36,"Jan2018",0
15.04,"not",5.1,0.4504,1,36,"Mar2018",0
5.32,"not",10.96,0.0722,0,36,"Feb2018",2
9.44,"source_only",20.16,0.2781,0,60,"Jan2018",0
14.07,"not",23.63,0.213,0,36,"Mar2018",1
6.72,"not",16.98,0.3853,0,36,"Jan2018",8
15.05,"not",19.09,0.2128,0,36,"Feb2018",2
14.08,"source_only",12.18,0.6927,0,36,"Feb2018",2
9.44,"source_only",22.01,0.1283,0,36,"Feb2018",0
20.39,"source_only",15.9,0.5311,0,36,"Mar2018",4
9.44,"source_only",0.38,0.0084,0,60,"Jan2018",3
5.32,"source_only",14.05,0.1058,0,36,"Jan2018",4
6.72,"not",13.89,0.4913,1,36,"Feb2018",4
17.47,"verified",23.26,0.2467,0,60,"Feb2018",1
10.41,"not",8.56,0.4153,0,36,"Mar2018",1
9.43,"source_only",12.1,0.2129,1,60,"Mar2018",3
9.43,"source_only",17.56,0.0558,0,36,"Mar2018",0
10.42,"source_only",66.59,0.1922,0,60,"Jan2018",3
10.9,"source_only",29.92,0.8613,0,36,"Mar2018",2
9.93,"verified",26.16,0.3706,0,60,"Feb2018",1
13.59,"not",31.49,0.287,0,36,"Feb2018",2
9.93,"not",20.42,0.2441,1,36,"Feb2018",3
10.42,"source_only",24.28,0.7227,0,36,"Feb2018",1
16.01,"source_only",16.5,0.7132,0,36,"Mar2018",3
10.42,"not",20.02,0.5257,3,60,"Jan2018",0
7.96,"not",24.04,0.144,0,36,"Mar2018",0
9.44,"not",16.78,0.1982,0,60,"Feb2018",6
10.91,"source_only",16.5,0.6291,0,60,"Feb2018",3
6.07,"source_only",21.68,0.4443,0,60,"Mar2018",2
7.35,"source_only",13.08,0.1585,0,36,"Jan2018",4
9.43,"source_only",10.5,0.4736,0,60,"Mar2018",2
9.44,"not",28.52,0.1607,0,36,"Feb2018",0
13.59,"source_only",25.44,0.7065,0,60,"Jan2018",0
6.08,"not",9.39,0.4583,0,36,"Feb2018",0
5.32,"source_only",17,0.9861,0,36,"Feb2018",4
5.32,"source_only",19.55,0.2082,0,36,"Feb2018",0
16.02,"not",17.53,0.3936,0,36,"Feb2018",0
20,"source_only",26.64,0.176,0,36,"Feb2018",8
9.44,"verified",38.33,0.8015,0,60,"Jan2018",0
12.61,"source_only",13.75,0.2611,0,60,"Feb2018",2
30.79,"source_only",24.64,0.283,1,60,"Jan2018",3
18.45,"verified",27.21,0.3012,0,60,"Feb2018",3
14.07,"verified",29.28,0.2287,0,60,"Mar2018",1
15.04,"not",8.48,0.865,0,60,"Mar2018",5
9.44,"not",1.48,0.058,0,60,"Jan2018",0
6.07,"source_only",6.25,0.3463,0,36,"Mar2018",0
5.31,"not",15.41,0.3224,0,36,"Mar2018",1
9.43,"source_only",14.59,0.3393,0,60,"Mar2018",1
6.72,"source_only",8.56,0.3093,0,36,"Feb2018",1
10.41,"verified",17,0.0599,0,36,"Mar2018",4
21.45,"not",12.23,0.3267,0,60,"Feb2018",7
9.92,"source_only",8.35,0.4791,0,36,"Mar2018",1
10.9,"source_only",18.83,0.2083,1,60,"Feb2018",6
10.9,"verified",25.99,0.8298,0,36,"Mar2018",0
13.59,"not",29.07,0.9041,0,36,"Jan2018",0
10.41,"verified",6.13,0.6183,0,36,"Mar2018",2
6.71,"not",12.78,0.0844,0,36,"Mar2018",1
15.04,"source_only",7.34,0.3745,0,60,"Mar2018",3
18.06,"verified",37.82,0.6431,0,36,"Jan2018",3
9.44,"source_only",20.28,0.2137,0,36,"Jan2018",2
7.35,"not",19.03,0.6018,0,36,"Feb2018",0
7.97,"source_only",15.36,0.2354,1,36,"Feb2018",5
18.45,"not",16.16,0.7986,0,60,"Mar2018",1
15.05,"not",28.49,0.6197,1,36,"Feb2018",2
9.44,"not",21.54,0.5134,0,36,"Jan2018",0
12.62,"verified",13.71,0.363,0,36,"Feb2018",4
6.07,"source_only",22.25,0.4718,0,36,"Mar2018",0
6.07,"source_only",26.89,0.2057,0,36,"Mar2018",0
7.34,"not",4.51,0.0533,0,60,"Mar2018",1
13.58,"verified",35.39,0.3442,1,36,"Mar2018",5
6.07,"not",26.97,0.3571,0,36,"Mar2018",3
18.45,"verified",25.94,0.1809,0,60,"Mar2018",3
9.93,"verified",20.44,0.3861,1,36,"Feb2018",3
23.88,"not",144.74,0.835,1,60,"Feb2018",0
10.42,"verified",18.82,0.0794,0,36,"Feb2018",4
9.93,"not",23.53,0.6089,0,60,"Feb2018",0
13.58,"verified",9.8,1.0679,0,60,"Mar2018",1
7.97,"not",24.99,0.6754,0,36,"Jan2018",4
9.93,"not",15.84,0.3611,0,36,"Jan2018",3
18.06,"not",21.4,0.9131,0,36,"Feb2018",1
10.41,"source_only",34.16,0.7793,0,36,"Mar2018",0
11.98,"source_only",17.8,0.1289,0,60,"Mar2018",4
7.97,"verified",27.91,0.3591,0,36,"Jan2018",5
6.07,"not",9.52,0.2091,0,36,"Mar2018",0
10.42,"not",20.65,0.4005,0,36,"Feb2018",0
11.98,"not",27.16,0.6369,0,60,"Mar2018",1
13.59,"source_only",27.95,0.1903,0,36,"Jan2018",3
15.05,"not",10.86,0.9136,0,36,"Jan2018",5
14.07,"not",11.11,0.2102,0,36,"Mar2018",1
10.42,"verified",132.06,0.3254,0,60,"Feb2018",2
10.91,"not",13.06,0.7567,1,36,"Feb2018",0
6.72,"verified",1.83,0.1969,0,36,"Jan2018",0
17.47,"source_only",20.23,0.4546,0,60,"Mar2018",1
7.97,"source_only",0.86,0.0308,0,36,"Feb2018",0
7.96,"not",18.99,0.3915,0,36,"Mar2018",2
9.44,"source_only",31.62,0.3775,0,60,"Feb2018",0
15.05,"source_only",6.62,0.8288,1,60,"Feb2018",0
13.58,"verified",10.35,0.6278,0,36,"Feb2018",0
9.44,"not",19.67,0.0786,0,36,"Jan2018",0
30.65,"verified",39.1,0.3786,0,60,"Jan2018",5
9.43,"verified",20.41,0.2183,0,36,"Mar2018",8
7.35,"source_only",5.54,0.0685,0,36,"Jan2018",0
6.07,"verified",26.82,0.4012,0,36,"Feb2018",3
17.09,"not",15.73,0.19,0,60,"Jan2018",0
7.35,"not",8.51,0.3834,0,36,"Jan2018",3
10.42,"verified",13.08,0.2572,0,60,"Feb2018",1
17.09,"not",17.39,0.8239,0,60,"Feb2018",0
21.45,"not",27.48,0.3244,0,36,"Feb2018",1
11.99,"not",36.38,0.2788,0,36,"Jan2018",5
7.34,"not",25.54,0.6134,0,36,"Mar2018",3
13.59,"verified",19.61,0.254,0,60,"Jan2018",0
17.09,"verified",16.87,0.3012,1,60,"Jan2018",3
17.09,"verified",3.7,0.5046,0,60,"Jan2018",1
18.06,"not",13.72,0.8002,0,36,"Jan2018",5
14.08,"not",20.61,0.7258,0,36,"Feb2018",0
20.39,"not",0.222298507462687,0.6646,0,60,"Mar2018",1
7.96,"verified",3.56,0.4096,0,36,"Mar2018",0
11.99,"source_only",17.96,0.1942,0,36,"Feb2018",1
7.97,"not",16.12,0.6322,0,36,"Feb2018",0
12.61,"source_only",13.08,0.7688,1,36,"Mar2018",0
16.01,"source_only",13.89,0.8105,0,60,"Mar2018",2
13.58,"verified",12.96,0.508,1,36,"Mar2018",1
10.41,"source_only",11.28,0.1448,1,60,"Mar2018",1
13.59,"not",21.57,0.5652,0,36,"Jan2018",1
18.45,"source_only",10.73,0.4959,0,36,"Feb2018",2
12.62,"source_only",17.79,0.3859,0,36,"Jan2018",0
7.97,"source_only",17.76,0.4142,1,36,"Jan2018",15
21.45,"not",29.76,0.0967,0,36,"Jan2018",2
5.32,"not",13.95,0.0521,0,36,"Feb2018",3
11.99,"verified",29.2,0.1311,1,36,"Feb2018",5
9.44,"source_only",0.42,0.0363,1,36,"Jan2018",1
6.07,"source_only",6.06,0.0713,0,36,"Mar2018",3
11.99,"source_only",10.72,0.0863,0,36,"Jan2018",2
24.85,"not",11.01,0.7515,1,60,"Jan2018",6
12.61,"not",10.51,0.161,0,60,"Feb2018",3
9.43,"not",16.14,0.1172,0,60,"Mar2018",0
6.71,"source_only",5.31,0.4658,0,36,"Mar2018",1
17.09,"source_only",16.9,0.7155,0,36,"Feb2018",1
10.42,"not",9.46,0.5208,0,36,"Jan2018",2
6.72,"not",9.84,0.4524,0,36,"Feb2018",0
7.35,"not",22.5,0.556,0,36,"Jan2018",1
14.08,"source_only",16.42,0.1281,1,60,"Feb2018",1
5.32,"source_only",12.61,0.1402,0,36,"Feb2018",0
10.42,"verified",20.48,0.1795,0,60,"Jan2018",1
28.72,"source_only",17.05,0.2761,0,60,"Mar2018",6
7.34,"not",24.67,0.3058,1,36,"Mar2018",1
5.31,"source_only",8.4,0.3706,0,36,"Mar2018",0
15.04,"source_only",27.46,0.198,1,60,"Mar2018",1
11.98,"source_only",14.92,0.1142,0,36,"Mar2018",7
10.91,"source_only",14.19,0.273,0,36,"Feb2018",0
6.08,"not",20.69,0.7046,1,36,"Feb2018",0
25.82,"verified",43.44,0.1867,0,60,"Jan2018",4
13.59,"verified",11.28,0.5951,0,36,"Jan2018",0
16.01,"verified",39.08,0.2881,1,36,"Mar2018",1
15.05,"source_only",11.58,0.1853,0,36,"Jan2018",1
25.81,"verified",9.8,0.5006,1,60,"Mar2018",4
14.08,"verified",11.84,0.445,0,36,"Feb2018",2
9.43,"not",17.67,0.6574,0,36,"Mar2018",1
9.43,"not",20.74,0.1776,0,36,"Mar2018",0
9.43,"verified",10.27,0.2253,0,60,"Mar2018",4
11.99,"source_only",21.85,0.6892,1,60,"Jan2018",1
10.41,"source_only",16.9,0.217,0,36,"Feb2018",0
11.99,"source_only",21.42,0.3191,1,36,"Jan2018",2
7.34,"source_only",30.74,0.3869,0,36,"Mar2018",0
16.02,"source_only",19.23,0.4145,0,36,"Jan2018",1
10.91,"source_only",11.34,0.5315,0,36,"Jan2018",4
21.85,"verified",23.14,0.5709,0,60,"Mar2018",0
18.45,"source_only",27.01,0.7864,0,36,"Mar2018",3
17.09,"source_only",10.91,0.2252,0,60,"Jan2018",3
9.93,"source_only",17.81,0.1395,0,36,"Feb2018",1
13.59,"source_only",9.98,0.3253,0,36,"Jan2018",0
12.61,"not",14.34,0.4686,0,36,"Mar2018",1
18.06,"verified",29.63,0.3242,0,60,"Feb2018",3
9.44,"verified",11,0.0689,0,36,"Jan2018",1
10.42,"source_only",18.92,0.0705,0,36,"Jan2018",1
16.01,"verified",26.12,0.1917,0,36,"Mar2018",1
13.59,"verified",27.94,0.3144,0,60,"Feb2018",0
10.42,"source_only",12.59,0.6946,0,36,"Jan2018",1
7.35,"source_only",29.26,0.2263,0,36,"Feb2018",3
15.04,"not",10.2,0.5021,0,60,"Mar2018",4
7.97,"not",12.79,0.1841,1,36,"Feb2018",3
7.34,"source_only",24.66,0.2985,1,36,"Feb2018",0
23.88,"verified",17.08,0.4915,0,60,"Jan2018",0
10.41,"verified",85.01,0.6287,0,36,"Mar2018",0
20,"not",30.61,0.2584,0,36,"Feb2018",6
10.9,"source_only",1.07,0.0107,0,36,"Mar2018",0
13.59,"verified",13.28,0.2628,0,60,"Mar2018",4
11.99,"source_only",12.03,0.3677,0,60,"Jan2018",1
16.01,"source_only",29.36,0.7118,0,60,"Mar2018",5
16.01,"not",28.78,0.4781,0,36,"Mar2018",8
7.96,"not",19.82,0.6256,0,36,"Mar2018",0
5.32,"verified",5.01,0.1087,0,36,"Jan2018",0
10.91,"verified",19.81,0.1669,0,36,"Feb2018",1
7.35,"not",12.6,0.4509,0,36,"Feb2018",3
15.04,"verified",43.62,0.4748,0,60,"Mar2018",3
21.85,"source_only",17.1,0.7658,0,36,"Mar2018",2
12.62,"source_only",24.03,0.3669,0,36,"Jan2018",0
7.35,"not",25.13,0.9558,0,36,"Jan2018",1
10.41,"verified",26.33,0.6757,0,36,"Mar2018",1
10.91,"verified",13.4,0.4954,0,36,"Jan2018",6
7.34,"not",19.34,0.3809,0,36,"Mar2018",1
19.03,"not",32.08,0.1375,0,36,"Feb2018",1
7.97,"source_only",17.36,0.482,1,36,"Jan2018",1
12.62,"source_only",23.02,0.0287,0,60,"Feb2018",0
13.58,"source_only",29.66,0.2337,0,60,"Mar2018",3
12.62,"source_only",31.72,0.6108,0,36,"Jan2018",0
14.08,"not",43.6,0.4658,0,36,"Jan2018",0
13.58,"not",21.56,0.6858,0,60,"Mar2018",1
7.97,"source_only",26.24,0.4006,0,36,"Mar2018",1
15.05,"verified",15.14,0.6262,0,36,"Feb2018",0
6.72,"verified",7.44,0.0622,0,36,"Jan2018",1
5.32,"not",12.98,0.1498,0,36,"Jan2018",1
20,"source_only",15.8,0.8123,1,36,"Jan2018",4
5.31,"source_only",18.46,0.1402,0,36,"Mar2018",1
13.58,"source_only",8.97,0.0557,0,36,"Mar2018",1
10.9,"not",11.76,0.4252,1,36,"Mar2018",0
6.71,"not",24.53,0.5473,0,36,"Mar2018",4
11.99,"not",17.74,0.2629,0,60,"Jan2018",0
10.41,"not",9.08,0.8023,0,36,"Mar2018",0
9.92,"not",11.7,0.9992,0,36,"Mar2018",0
12.61,"source_only",1.65,0.1525,0,60,"Mar2018",1
11.98,"not",17.1,0.5132,1,36,"Mar2018",3
10.42,"not",0.63,0.1955,0,36,"Feb2018",0
6.72,"source_only",21.4,0.2405,0,36,"Feb2018",0
15.05,"source_only",20.86,0.2789,0,60,"Jan2018",4
13.58,"not",18.55,0.4971,0,36,"Mar2018",0
17.09,"verified",25.07,0.2011,0,60,"Jan2018",2
9.92,"verified",30.72,0.7989,0,36,"Mar2018",1
10.42,"source_only",22.52,0.2431,0,36,"Feb2018",2
16.01,"verified",20.59,0.5825,0,36,"Mar2018",1
5.32,"verified",10,0.1375,0,36,"Jan2018",3
20.39,"source_only",13.91,0.9907,0,60,"Mar2018",2
11.99,"not",14,0.2509,0,36,"Feb2018",0
6.72,"verified",33.54,0.5282,0,36,"Jan2018",5
15.04,"not",15.92,0.2598,0,36,"Mar2018",3
9.93,"not",20.23,0.3928,0,36,"Jan2018",1
10.91,"not",24.27,0.498,1,36,"Jan2018",2
6,"not",14.18,0.6108,0,36,"Mar2018",3
10.42,"source_only",24.64,0.6855,1,60,"Jan2018",4
7.35,"source_only",26.93,0.4784,0,36,"Jan2018",0
9.93,"verified",25.16,0.5475,0,60,"Feb2018",0
11.99,"not",11.28,0.2109,1,36,"Jan2018",2
7.34,"not",19.98,0.3937,1,36,"Mar2018",1
18.45,"source_only",9.29,0.8629,0,36,"Mar2018",0
7.97,"not",17.28,0.2927,0,36,"Feb2018",2
28.72,"source_only",24.22,1.006,0,60,"Feb2018",0
6.08,"source_only",29.99,0.2407,0,36,"Jan2018",2
12.61,"source_only",27.78,0.2137,0,60,"Mar2018",1
16.02,"source_only",11.47,0.1521,0,60,"Jan2018",16
12.62,"not",25.49,0.1894,0,60,"Jan2018",0
7.97,"not",16.11,0.6045,0,36,"Mar2018",0
9.44,"not",34.09,0.5963,0,36,"Jan2018",2
13.59,"source_only",11.5,0.2679,1,36,"Mar2018",9
11.98,"verified",28,0.1669,0,36,"Mar2018",1
10.91,"source_only",17.18,0.5025,0,36,"Jan2018",0
26.77,"verified",11.7,0.1156,0,60,"Feb2018",2
5.32,"not",9.83,0.0809,0,36,"Jan2018",1
12.62,"not",28.52,0.4501,0,36,"Feb2018",1
13.59,"source_only",21.41,0.824,0,36,"Feb2018",3
19.03,"verified",26.83,0.5224,1,60,"Jan2018",3
24.84,"not",16.79,0.5991,0,60,"Feb2018",2
17.47,"source_only",13.22,0.8524,0,60,"Mar2018",0
9.43,"source_only",13,0.5269,0,60,"Mar2018",0
7.35,"not",37.5,0.837,0,36,"Jan2018",0
10.41,"not",8.47,0.5351,0,36,"Mar2018",1
11.99,"source_only",19.78,0.2318,0,36,"Jan2018",0
16.01,"not",28.81,0.2088,0,36,"Mar2018",1
12.62,"not",21.97,0.1168,0,60,"Jan2018",3
9.43,"source_only",16.31,0.1543,0,36,"Mar2018",1
6.08,"verified",3.25,0.0148,0,36,"Jan2018",1
10.91,"verified",28.65,0.2993,0,36,"Jan2018",4
7.97,"not",23.13,0.9176,0,36,"Jan2018",0
13.59,"verified",41.72,0.9359,0,36,"Jan2018",2
16.02,"verified",11.59,0.0465,0,36,"Feb2018",2
7.34,"not",25.53,0.2883,0,36,"Mar2018",2
14.07,"source_only",28.52,0.412,0,36,"Mar2018",2
9.44,"source_only",17.42,0.3231,0,60,"Feb2018",2
12.61,"not",26.28,0.816,0,36,"Mar2018",2
7.97,"not",23.97,0.267,0,36,"Feb2018",3
10.42,"verified",10.1,0.2525,1,36,"Feb2018",0
7.97,"not",17.42,0.3345,0,36,"Jan2018",0
21.45,"verified",20.77,0.4459,0,36,"Feb2018",0
17.09,"source_only",18.8,0.631,0,60,"Jan2018",0
10.42,"source_only",8.2,0.159,0,60,"Feb2018",0
6.71,"not",14.46,0.3132,0,36,"Mar2018",5
9.92,"not",16.58,0.78,0,36,"Feb2018",4
7.34,"not",3.51,0.024,0,36,"Mar2018",2
21.85,"verified",20.71,0.7035,0,60,"Mar2018",2
5.32,"not",6.53,0.4992,0,36,"Jan2018",2
9.43,"not",19.68,0.5256,0,36,"Mar2018",1
7.34,"source_only",9.86,0.0403,0,60,"Mar2018",1
26.3,"not",12.02,0.3481,0,36,"Jan2018",3
12.61,"not",27.48,0.2218,0,36,"Feb2018",3
11.98,"source_only",11.53,0.1528,0,60,"Mar2018",2
9.43,"not",5.55,0.3208,1,36,"Mar2018",0
10.42,"not",19.18,0.5026,0,36,"Jan2018",1
10.9,"not",26.62,0.2665,0,36,"Mar2018",5
10.9,"not",29.43,0.1989,0,36,"Mar2018",0
6.72,"not",8.16,0.3103,1,36,"Feb2018",0
7.96,"verified",18.15,0.5999,0,36,"Feb2018",0
13.58,"source_only",16.41,0.5116,0,36,"Feb2018",2
7.34,"not",15.71,0.06,0,60,"Mar2018",1
15.04,"verified",22.75,0.9476,0,36,"Mar2018",0
6.08,"not",13.58,0.0851,0,36,"Jan2018",3
7.96,"not",8.04,0.036,0,36,"Mar2018",4
6.07,"not",9.54,0.1312,0,36,"Mar2018",5
10.9,"source_only",33.76,0.7517,1,60,"Mar2018",6
6.72,"source_only",26.71,0.1571,0,36,"Feb2018",5
11.99,"not",17.69,0.7253,0,36,"Jan2018",0
15.04,"not",6.09,0.0367,0,36,"Mar2018",4
16.01,"verified",22.22,0.2402,0,36,"Feb2018",2
7.34,"verified",64.47,0.4416,0,36,"Mar2018",7
7.35,"not",15.66,0.4321,1,36,"Jan2018",4
5.31,"source_only",13.2,0.2876,0,36,"Mar2018",0
